tconst	averageRating	numVotes
tt0028656	5.4	42
tt0028657	6.1	54
tt0028659	6.4	999
tt0028660	5.8	15
tt0028661	6.3	1138
tt0028662	5.6	272
tt0028663	6.3	142
tt0028665	6.7	1253
tt0028666	6.1	74
tt0028667	5.9	733
tt0028668	6.0	917
tt0028669	5.9	375
tt0028670	5.8	647
tt0028671	5.8	131
tt0028674	6.4	81
tt0028676	6.6	642
tt0028677	5.9	158
tt0028678	4.9	49
tt0028679	5.8	311
tt0028680	6.8	37
tt0028681	6.5	13
tt0028683	7.4	7937
tt0028685	6.2	163
tt0028687	6.8	44
tt0028688	5.9	83
tt0028690	4.4	63
tt0028691	8.0	9587
tt0028692	6.3	163
tt0028693	6.4	100
tt0028695	6.2	470
tt0028696	7.0	466
tt0028697	7.5	527
tt0028701	6.7	15
tt0028702	5.8	6
tt0028704	6.5	14
tt0028705	6.4	66
tt0028707	6.8	1501
tt0028708	7.0	1701
tt0028709	7.1	1467
tt0028710	6.1	50
tt0028711	6.1	69
tt0028712	5.8	47
tt0028713	5.3	122
tt0028714	7.0	49
tt0028715	5.6	117
tt0028717	5.5	49
tt0028718	4.6	38
tt0028719	6.0	50
tt0028721	5.9	24
tt0028722	6.0	11
tt0028724	5.3	234
tt0028725	4.3	85
tt0028726	7.4	2530
tt0028728	6.0	51
tt0028729	6.9	145
tt0028730	7.2	7
tt0028732	6.2	79
tt0028733	6.1	89
tt0028736	6.6	30
tt0028737	7.4	1251
tt0028739	6.5	1526
tt0028740	6.6	20
tt0028741	6.0	9
tt0028742	5.9	64
tt0028743	5.4	24
tt0028744	6.2	21
tt0028745	5.1	29
tt0028746	6.7	45
tt0028747	6.8	51
tt0028748	6.3	53
tt0028749	6.9	85
tt0028750	5.0	12
tt0028753	4.9	106
tt0028754	5.2	27
tt0028755	4.4	211
tt0028756	5.8	48
tt0028757	6.8	2018
tt0028758	6.0	134
tt0028759	5.5	144
tt0028760	5.9	50
tt0028761	6.4	289
tt0028763	5.9	51
tt0028764	5.2	222
tt0028765	7.0	31
tt0028767	6.2	1279
tt0028768	5.6	69
tt0028770	6.6	387
tt0028771	6.3	10
tt0028772	7.5	13715
tt0028773	7.3	7428
tt0028774	6.4	66
tt0028776	5.1	161
tt0028777	7.8	10
tt0028779	5.6	26
tt0028780	6.7	117
tt0028782	5.7	31
tt0028783	6.1	153
tt0028784	5.0	103
tt0028785	6.6	614
tt0028786	6.6	11
tt0028787	6.3	112
tt0028788	6.0	260
tt0028789	5.6	118
tt0028791	7.7	632
tt0028793	7.0	10
tt0028794	6.1	115
tt0028795	5.9	21
tt0028796	6.8	856
tt0028797	5.6	20
tt0028798	5.5	65
tt0028799	6.0	225
tt0028800	6.5	817
tt0028802	5.1	51
tt0028803	5.9	64
tt0028804	6.9	2183
tt0028805	5.8	21
tt0028806	6.4	252
tt0028807	6.1	262
tt0028808	6.1	221
tt0028809	6.5	106
tt0028810	5.6	31
tt0028812	6.2	23
tt0028814	6.0	48
tt0028815	7.1	34
tt0028816	7.6	3492
tt0028817	6.0	89
tt0028818	7.3	1784
tt0028819	6.0	246
tt0028820	5.8	214
tt0028821	6.7	24
tt0028827	6.5	787
tt0028828	7.6	29
tt0028829	6.5	686
tt0028830	6.1	86
tt0028832	6.2	12
tt0028833	6.9	33
tt0028835	6.8	176
tt0028836	5.8	212
tt0028838	7.3	69
tt0028841	6.2	148
tt0028842	6.6	1501
tt0028843	6.2	382
tt0028844	6.8	82
tt0028845	5.8	71
tt0028846	6.3	71
tt0028847	7.1	497
tt0028848	4.4	12
tt0028849	4.2	25
tt0028850	6.7	678
tt0028851	6.9	18
tt0028852	6.5	213
tt0028854	6.0	33
tt0028855	6.5	14
tt0028856	6.6	95
tt0028857	5.9	16
tt0028859	6.3	114
tt0028860	6.4	149
tt0028861	6.7	25
tt0028865	5.8	61
tt0028866	6.2	76
tt0028868	5.5	176
tt0028870	4.9	63
tt0028872	6.5	1820
tt0028873	6.8	375
tt0028874	6.2	466
tt0028875	7.5	145
tt0028876	5.7	116
tt0028877	7.2	85
tt0028878	7.3	26
tt0028879	4.2	18
tt0028880	6.3	201
tt0028882	6.3	377
tt0028883	5.8	11
tt0028884	5.1	35
tt0028886	7.1	191
tt0028887	6.1	199
tt0028888	6.3	113
tt0028890	5.3	60
tt0028891	6.0	349
tt0028893	6.8	195
tt0028894	5.9	113
tt0028895	5.9	22
tt0028896	7.5	101
tt0028902	5.1	14
tt0028903	6.9	8
tt0028904	6.6	23
tt0028905	6.9	140
tt0028906	7.1	39
tt0028907	6.1	212
tt0028908	6.1	10
tt0028909	7.8	24
tt0028910	5.4	13
tt0028912	7.3	36
tt0028913	6.8	9
tt0028914	5.7	75
tt0028915	5.8	123
tt0028916	7.6	14
tt0028918	6.9	115
tt0028919	7.1	14
tt0028920	6.7	132
tt0028921	5.0	9
tt0028923	5.9	13
tt0028925	6.1	230
tt0028927	5.9	74
tt0028929	5.2	36
tt0028930	5.4	36
tt0028931	6.4	100
tt0028932	5.6	24
tt0028933	5.9	135
tt0028934	5.7	163
tt0028935	6.4	70
tt0028936	6.1	34
tt0028937	7.6	153
tt0028938	6.0	10
tt0028939	6.4	212
tt0028940	6.9	51
tt0028941	5.8	214
tt0028942	5.7	102
tt0028943	5.5	91
tt0028944	7.5	4935
tt0028945	6.6	474
tt0028946	6.1	64
tt0028947	7.5	499
tt0028949	6.6	29
tt0028950	8.1	36075
tt0028951	5.8	100
tt0028952	6.3	67
tt0028953	6.8	719
tt0028955	6.7	683
tt0028956	5.8	156
tt0028957	6.6	98
tt0028958	6.2	531
tt0028959	6.6	138
tt0028960	7.7	652
tt0028966	7.4	588
tt0028967	6.1	67
tt0028968	6.2	52
tt0028969	5.7	66
tt0028970	5.7	118
tt0028971	5.5	141
tt0028973	6.7	36
tt0028974	6.0	544
tt0028976	6.1	14
tt0028977	6.5	36
tt0028978	6.7	48
tt0028980	7.4	433
tt0028981	6.9	1462
tt0028982	6.0	89
tt0028983	7.3	66
tt0028984	5.7	18
tt0028985	5.5	60
tt0028986	6.5	83
tt0028987	7.6	206
tt0028988	7.3	4469
tt0028992	5.9	31
tt0028993	5.7	60
tt0028994	5.6	85
tt0028995	5.8	73
tt0028996	6.6	24
tt0028997	5.4	88
tt0028998	5.9	179
tt0028999	6.0	36
tt0029000	6.5	328
tt0029001	6.5	174
tt0029002	7.4	1894
tt0029003	7.2	46
tt0029004	6.1	190
tt0029005	5.3	115
tt0029006	5.0	287
tt0029008	6.5	14
tt0029009	5.7	134
tt0029010	6.4	732
tt0029011	6.0	102
tt0029012	6.1	146
tt0029014	5.6	22
tt0029019	5.6	178
tt0029020	6.7	180
tt0029021	7.5	236
tt0029022	6.0	128
tt0029023	5.0	28
tt0029024	6.7	38
tt0029025	7.4	54
tt0029026	5.9	147
tt0029027	6.6	251
tt0029028	5.0	386
tt0029030	7.2	2572
tt0029032	7.7	17
tt0029033	4.0	15
tt0029034	6.0	181
tt0029035	7.1	287
tt0029036	6.1	438
tt0029037	7.0	280
tt0029038	6.3	188
tt0029039	7.2	94
tt0029040	6.2	256
tt0029041	5.7	10
tt0029043	6.0	130
tt0029044	6.2	185
tt0029046	6.2	198
tt0029047	6.8	2334
tt0029050	6.9	596
tt0029052	4.4	53
tt0029053	5.2	56
tt0029054	6.2	40
tt0029055	5.2	24
tt0029056	6.3	556
tt0029057	6.3	61
tt0029058	7.4	2419
tt0029060	6.1	20
tt0029061	6.4	275
tt0029062	6.3	19
tt0029064	6.2	308
tt0029065	7.1	43
tt0029066	6.0	137
tt0029068	5.3	36
tt0029069	6.1	18
tt0029070	6.3	31
tt0029071	4.9	42
tt0029072	6.5	166
tt0029073	6.7	95
tt0029074	6.5	88
tt0029075	6.5	10
tt0029076	4.3	27
tt0029077	7.3	268
tt0029078	6.0	138
tt0029079	7.0	34
tt0029080	7.2	3554
tt0029081	6.3	1251
tt0029082	6.2	376
tt0029083	6.1	89
tt0029084	5.4	65
tt0029085	5.8	7
tt0029086	4.8	15
tt0029087	6.8	1301
tt0029088	5.7	11
tt0029089	6.8	69
tt0029090	4.0	12
tt0029091	6.6	7
tt0029092	6.0	76
tt0029093	7.0	27
tt0029094	6.5	20
tt0029096	6.9	57
tt0029097	5.4	56
tt0029098	6.4	38
tt0029099	7.9	198
tt0029102	6.1	225
tt0029103	5.8	47
tt0029104	6.6	23
tt0029105	6.0	61
tt0029106	4.5	11
tt0029107	6.8	9
tt0029108	6.2	183
tt0029109	5.5	149
tt0029110	6.2	7
tt0029111	5.3	100
tt0029112	5.3	115
tt0029114	5.9	50
tt0029115	6.4	34
tt0029116	6.8	30
tt0029117	5.6	40
tt0029118	6.7	1530
tt0029119	6.4	224
tt0029120	6.4	1460
tt0029121	6.4	14
tt0029122	5.5	43
tt0029123	6.0	46
tt0029124	5.2	38
tt0029125	5.8	68
tt0029126	5.9	86
tt0029127	5.8	88
tt0029129	5.9	47
tt0029130	5.3	92
tt0029132	6.3	340
tt0029133	6.4	73
tt0029135	6.4	44
tt0029136	6.2	23
tt0029137	6.3	28
tt0029143	5.5	109
tt0029144	5.2	128
tt0029145	5.7	171
tt0029146	7.2	8102
tt0029147	6.5	67
tt0029148	5.9	200
tt0029149	7.0	671
tt0029150	6.9	100
tt0029151	7.0	335
tt0029153	5.7	41
tt0029154	6.6	422
tt0029155	6.3	60
tt0029157	6.0	380
tt0029158	5.4	274
tt0029159	6.0	248
tt0029160	7.6	31
tt0029161	7.6	2689
tt0029162	7.7	12997
tt0029163	5.8	49
tt0029164	7.3	277
tt0029165	7.0	685
tt0029166	5.4	218
tt0029167	6.2	149
tt0029168	6.4	50
tt0029169	5.8	82
tt0029170	6.2	38
tt0029171	6.5	546
tt0029174	5.9	57
tt0029176	4.4	29
tt0029177	5.9	123
tt0029178	7.2	38
tt0029179	7.1	479
tt0029186	7.5	87
tt0029188	7.2	1085
tt0029189	7.1	14
tt0029190	6.5	397
tt0029191	7.4	112
tt0029192	8.2	8348
tt0029193	5.5	176
tt0029194	6.3	14
tt0029196	5.8	141
tt0029197	6.6	27
tt0029199	5.8	91
tt0029200	6.4	46
tt0029201	7.0	1422
tt0029202	6.4	58
tt0029204	5.7	167
tt0029205	5.0	13
tt0029206	6.1	109
tt0029207	5.3	397
tt0029209	5.7	143
tt0029210	7.0	812
tt0029211	6.4	91
tt0029214	6.5	78
tt0029215	6.7	23
tt0029217	7.1	4123
tt0029218	6.1	235
tt0029219	4.8	153
tt0029220	7.1	16
tt0029222	7.3	1083
tt0029223	5.8	114
tt0029224	6.3	106
tt0029225	6.1	20
tt0029226	5.6	46
tt0029228	6.3	19
tt0029229	6.2	64
tt0029230	3.6	12
tt0029231	5.6	170
tt0029232	5.9	14
tt0029234	5.2	23
tt0029235	6.3	58
tt0029237	6.6	517
tt0029238	5.9	119
tt0029240	6.2	57
tt0029241	6.1	55
tt0029243	6.7	11
tt0029244	6.2	9
tt0029245	5.4	111
tt0029246	6.4	72
tt0029247	6.4	11
tt0029248	5.7	73
tt0029250	6.9	28
tt0029252	7.0	16
tt0029253	5.4	123
tt0029256	6.5	48
tt0029257	7.2	1006
tt0029259	5.9	18
tt0029260	7.0	810
tt0029261	7.2	202
tt0029263	6.4	270
tt0029264	7.3	26
tt0029266	6.2	113
tt0029267	5.4	207
tt0029269	4.4	10
tt0029270	4.7	11
tt0029271	7.5	61
tt0029272	6.4	10
tt0029273	6.7	23
tt0029274	6.7	92
tt0029277	5.9	170
tt0029278	6.3	8
tt0029279	6.3	100
tt0029280	6.1	53
tt0029281	5.3	32
tt0029282	7.1	187
tt0029283	6.3	315
tt0029284	7.3	10385
tt0029286	5.5	16
tt0029287	4.8	86
tt0029288	6.0	27
tt0029289	4.7	158
tt0029290	6.7	32
tt0029291	6.7	224
tt0029292	6.5	95
tt0029293	6.2	61
tt0029295	6.8	16
tt0029296	6.6	55
tt0029297	6.6	601
tt0029298	6.3	62
tt0029299	7.5	7
tt0029300	4.7	14
tt0029301	5.8	218
tt0029302	5.6	87
tt0029303	5.4	208
tt0029304	6.2	74
tt0029305	7.2	47
tt0029306	7.5	129
tt0029307	5.6	17
tt0029308	6.3	156
tt0029309	6.3	885
tt0029310	7.2	2531
tt0029311	6.3	437
tt0029312	4.9	21
tt0029314	7.7	2045
tt0029318	5.8	157
tt0029319	6.6	392
tt0029320	7.2	14
tt0029321	6.8	202
tt0029322	6.9	6539
tt0029323	6.8	24
tt0029326	6.6	113
tt0029327	5.5	78
tt0029328	5.8	154
tt0029329	4.9	23
tt0029330	4.5	14
tt0029334	5.6	221
tt0029335	7.4	1732
tt0029336	6.0	99
tt0029337	5.4	158
tt0029338	6.2	99
tt0029339	7.8	4203
tt0029340	5.4	50
tt0029341	6.8	22
tt0029343	5.9	125
tt0029344	6.4	14
tt0029345	6.7	596
tt0029346	6.1	96
tt0029347	6.7	1069
tt0029348	5.8	13
tt0029349	6.5	124
tt0029350	7.0	638
tt0029351	4.9	16
tt0029352	7.0	216
tt0029353	6.3	26
tt0029354	6.5	54
tt0029356	6.8	83
tt0029357	4.9	41
tt0029358	7.2	357
tt0029360	7.2	52
tt0029361	5.9	177
tt0029362	5.3	83
tt0029363	5.6	24
tt0029364	4.7	176
tt0029365	5.6	287
tt0029366	6.4	107
tt0029367	6.5	179
tt0029368	7.0	7
tt0029370	7.1	366
tt0029371	6.9	99
tt0029372	4.1	14
tt0029373	5.8	122
tt0029374	5.1	68
tt0029375	6.4	18
tt0029376	5.8	91
tt0029377	5.3	529
tt0029378	5.9	13
tt0029380	6.1	18
tt0029381	6.2	159
tt0029383	5.3	14
tt0029384	5.5	145
tt0029385	6.1	277
tt0029386	6.7	110
tt0029387	5.9	14
tt0029388	5.8	314
tt0029389	7.2	58
tt0029391	6.6	401
tt0029394	7.0	564
tt0029395	6.6	939
tt0029396	6.5	35
tt0029397	7.5	68
tt0029399	4.6	24
tt0029400	6.5	195
tt0029401	5.5	455
tt0029402	6.3	366
tt0029403	7.5	118
tt0029404	6.7	34
tt0029405	7.3	197
tt0029406	5.6	24
tt0029407	3.6	15
tt0029408	7.5	490
tt0029409	4.9	17
tt0029410	6.6	30
tt0029411	5.7	133
tt0029412	4.8	10
tt0029413	6.7	459
tt0029415	7.7	990
tt0029416	5.4	18
tt0029421	6.4	217
tt0029422	6.4	160
tt0029423	7.0	194
tt0029424	6.4	167
tt0029425	6.7	331
tt0029426	7.4	522
tt0029427	6.3	240
tt0029428	6.8	178
tt0029429	6.5	502
tt0029430	6.4	371
tt0029431	6.4	402
tt0029432	6.5	196
tt0029433	6.1	63
tt0029435	5.3	85
tt0029436	5.9	14
tt0029437	6.3	80
tt0029440	7.2	2503
tt0029442	7.7	4493
tt0029443	6.2	85
tt0029444	7.1	207
tt0029445	5.6	157
tt0029446	5.8	222
tt0029447	6.5	107
tt0029448	5.7	127
tt0029449	6.5	13
tt0029451	7.3	72
tt0029453	7.7	7300
tt0029454	6.2	1172
tt0029458	4.6	27
tt0029461	6.9	51
tt0029462	5.7	87
tt0029463	4.9	18
tt0029464	4.1	13
tt0029466	6.4	68
tt0029467	5.7	287
tt0029468	5.0	41
tt0029472	5.9	75
tt0029473	6.1	63
tt0029475	5.7	139
tt0029476	6.4	41
tt0029477	5.5	53
tt0029478	6.9	148
tt0029481	6.1	36
tt0029482	5.6	214
tt0029483	4.7	49
tt0029484	6.5	26
tt0029485	4.8	73
tt0029486	5.9	200
tt0029487	5.8	26
tt0029488	5.0	128
tt0029489	5.7	26
tt0029490	6.4	631
tt0029491	6.5	237
tt0029492	7.2	98
tt0029493	5.1	51
tt0029494	5.8	23
tt0029496	5.7	72
tt0029497	6.3	227
tt0029498	5.3	139
tt0029499	6.0	511
tt0029500	6.2	16
tt0029501	4.7	230
tt0029502	6.5	135
tt0029503	7.4	10
tt0029504	7.7	148
tt0029505	6.6	200
tt0029506	4.3	17
tt0029508	5.9	239
tt0029511	6.5	1944
tt0029512	6.1	43
tt0029515	6.2	64
tt0029516	6.5	1740
tt0029517	5.5	171
tt0029519	6.4	39
tt0029522	5.2	25
tt0029525	7.2	15
tt0029526	5.3	285
tt0029527	5.6	202
tt0029528	5.4	68
tt0029529	6.3	448
tt0029530	6.8	91
tt0029531	6.3	87
tt0029532	6.1	45
tt0029533	6.6	20
tt0029535	5.5	145
tt0029536	7.3	18
tt0029537	5.6	33
tt0029538	6.2	108
tt0029539	7.0	863
tt0029541	5.3	502
tt0029542	4.9	488
tt0029543	6.9	144
tt0029544	4.9	112
tt0029545	6.6	25
tt0029546	7.5	7117
tt0029547	6.6	22
tt0029549	6.5	32
tt0029550	5.8	33
tt0029551	6.3	437
tt0029553	5.9	38
tt0029555	6.0	29
tt0029556	6.3	51
tt0029557	7.0	1123
tt0029559	6.5	44
tt0029562	7.0	274
tt0029563	5.5	36
tt0029564	6.8	6
tt0029565	5.7	684
tt0029566	4.4	19
tt0029567	7.1	13
tt0029568	4.5	168
tt0029569	6.6	60
tt0029570	5.1	19
tt0029571	5.8	250
tt0029572	5.4	30
tt0029573	5.8	225
tt0029574	7.4	520
tt0029575	3.5	14
tt0029576	3.8	10
tt0029577	6.4	199
tt0029578	4.5	209
tt0029579	6.4	407
tt0029580	5.6	35
tt0029581	6.5	586
tt0029582	6.4	8
tt0029583	7.6	194330
tt0029584	6.3	199
tt0029588	6.2	909
tt0029589	6.1	50
tt0029590	6.3	45
tt0029591	6.7	29
tt0029592	6.6	13
tt0029593	6.9	759
tt0029594	6.6	779
tt0029595	6.2	333
tt0029596	6.2	97
tt0029598	6.3	9
tt0029601	5.7	9
tt0029602	5.7	161
tt0029603	6.2	182
tt0029604	7.7	8338
tt0029605	6.8	1184
tt0029606	7.3	9692
tt0029608	7.4	5376
tt0029609	5.8	176
tt0029610	7.6	7
tt0029611	6.5	924
tt0029614	6.1	134
tt0029615	5.7	17
tt0029616	8.6	7
tt0029617	5.8	205
tt0029620	5.7	135
tt0029621	6.4	7
tt0029622	5.8	338
tt0029624	6.2	115
tt0029625	5.5	28
tt0029626	6.2	752
tt0029627	4.7	82
tt0029628	5.7	42
tt0029629	6.0	74
tt0029630	6.7	18
tt0029631	7.1	33
tt0029633	6.1	16
tt0029635	5.9	35
tt0029636	5.3	104
tt0029637	5.5	72
tt0029638	6.0	26
tt0029641	7.2	17
tt0029643	5.2	20
tt0029644	6.4	7
tt0029646	6.5	202
tt0029648	6.9	970
tt0029649	5.0	16
tt0029650	6.5	1562
tt0029651	6.4	19
tt0029652	5.6	115
tt0029654	5.8	216
tt0029655	5.5	223
tt0029656	6.3	374
tt0029657	5.8	121
tt0029658	7.2	1656
tt0029659	6.3	383
tt0029660	6.7	1088
tt0029661	6.3	301
tt0029662	6.6	594
tt0029663	6.4	52
tt0029664	6.4	584
tt0029665	7.2	565
tt0029666	5.9	24
tt0029667	7.0	88
tt0029668	6.1	43
tt0029669	6.2	66
tt0029670	6.2	368
tt0029671	5.4	166
tt0029672	6.3	268
tt0029673	5.8	73
tt0029675	6.3	1052
tt0029677	5.5	20
tt0029679	5.6	121
tt0029680	5.8	62
tt0029682	7.3	7448
tt0029683	5.2	17
tt0029684	6.1	162
tt0029685	7.1	570
tt0029686	6.3	514
tt0029687	6.0	17
tt0029690	5.3	16
tt0029692	6.3	65
tt0029693	7.2	26
tt0029694	5.2	262
tt0029695	6.7	1545
tt0029696	5.7	64
tt0029697	7.1	36
tt0029699	5.0	22
tt0029700	7.2	223
tt0029701	6.2	28
tt0029702	7.7	22
tt0029703	4.8	37
tt0029706	7.4	792
tt0029707	6.0	12
tt0029708	5.3	249
tt0029709	5.8	169
tt0029710	4.7	32
tt0029711	6.3	11
tt0029712	5.9	294
tt0029714	6.5	14
tt0029716	7.0	38
tt0029720	6.1	14
tt0029722	7.6	39
tt0029725	6.1	441
tt0029726	6.4	85
tt0029728	4.9	66
tt0029729	4.3	30
tt0029730	5.9	15
tt0029731	6.9	13
tt0029733	5.5	72
tt0029734	6.4	192
tt0029735	6.1	15
tt0029736	7.0	9
tt0029737	5.9	286
tt0029738	3.7	20
tt0029740	6.3	159
tt0029742	6.0	332
tt0029744	6.7	141
tt0029745	5.1	72
tt0029747	7.6	8241
tt0029748	6.1	122
tt0029749	6.3	52
tt0029750	6.0	132
tt0029751	7.0	1686
tt0029752	6.4	572
tt0029753	6.1	11
tt0029754	6.0	382
tt0029755	6.4	31
tt0029756	5.5	37
tt0029757	6.4	110
tt0029758	6.4	45
tt0029759	6.2	13
tt0029760	6.0	131
tt0029761	6.2	408
tt0029764	5.6	185
tt0029766	6.0	61
tt0029767	5.4	22
tt0029768	5.7	49
tt0029769	6.6	70
tt0029771	4.8	25
tt0029772	6.0	48
tt0029773	5.0	121
tt0029775	6.0	99
tt0029776	6.9	41
tt0029777	6.6	26
tt0029778	6.5	86
tt0029779	6.1	20
tt0029782	5.4	116
tt0029783	4.2	42
tt0029784	5.4	82
tt0029785	5.7	274
tt0029786	6.6	788
tt0029787	5.6	28
tt0029789	6.4	406
tt0029790	6.5	170
tt0029791	6.6	15
tt0029792	6.7	28
tt0029793	6.0	48
tt0029794	6.5	50
tt0029795	6.9	545
tt0029796	5.9	342
tt0029797	6.9	632
tt0029798	6.9	35
tt0029799	5.2	276
tt0029801	5.6	132
tt0029802	6.5	176
tt0029803	3.4	7
tt0029804	5.7	229
tt0029805	5.9	99
tt0029806	6.4	241
tt0029808	7.3	6712
tt0029809	5.8	112
tt0029810	4.9	49
tt0029811	6.9	9563
tt0029812	6.4	79
tt0029813	5.6	24
tt0029814	6.4	29
tt0029815	6.5	53
tt0029816	7.0	13
tt0029817	7.2	203
tt0029818	6.4	304
tt0029819	6.7	410
tt0029820	5.5	95
tt0029821	6.6	167
tt0029822	4.2	8
tt0029824	6.2	16
tt0029825	7.5	90
tt0029826	7.3	274
tt0029829	7.2	70
tt0029830	4.8	54
tt0029831	6.8	181
tt0029832	6.8	186
tt0029833	5.5	133
tt0029836	6.0	286
tt0029837	6.1	44
tt0029838	6.4	59
tt0029839	7.0	35
tt0029840	4.1	34
tt0029841	5.7	342
tt0029842	5.6	1060
tt0029843	7.9	50360
tt0029844	7.1	1998
tt0029845	6.1	499
tt0029846	5.9	16
tt0029847	4.9	75
tt0029848	6.6	90
tt0029849	6.5	355
tt0029850	7.5	11227
tt0029852	6.9	2108
tt0029853	5.7	117
tt0029855	6.7	2783
tt0029856	6.9	226
tt0029858	6.7	10
tt0029859	6.5	17
tt0029860	6.0	22
tt0029861	6.8	501
tt0029862	5.5	31
tt0029863	6.5	9
tt0029864	7.0	2614
tt0029867	6.9	97
tt0029868	6.6	156
tt0029869	6.6	42
tt0029870	7.9	21279
tt0029871	6.7	10
tt0029872	5.6	317
tt0029873	4.6	43
tt0029876	7.5	15
tt0029878	6.0	15
tt0029879	6.3	69
tt0029880	5.6	87
tt0029882	5.7	30
tt0029884	6.7	475
tt0029885	6.3	109
tt0029887	6.9	14
tt0029890	6.8	36
tt0029892	6.4	157
tt0029894	6.4	454
tt0029895	6.5	172
tt0029896	4.5	42
tt0029897	5.5	28
tt0029898	5.6	88
tt0029899	6.6	599
tt0029902	6.2	64
tt0029903	5.9	99
tt0029906	6.0	238
tt0029908	6.5	19
tt0029910	5.1	21
tt0029911	6.8	10
tt0029912	6.2	971
tt0029913	6.3	198
tt0029914	5.7	41
tt0029915	5.8	270
tt0029916	5.6	32
tt0029917	6.1	43
tt0029918	5.7	198
tt0029919	5.8	54
tt0029920	6.0	132
tt0029921	5.7	114
tt0029922	5.0	22
tt0029923	7.5	3946
tt0029924	5.6	556
tt0029925	5.9	256
tt0029926	6.5	423
tt0029927	6.9	736
tt0029928	5.6	37
tt0029929	7.2	3851
tt0029930	7.2	1407
tt0029931	5.7	17
tt0029932	6.6	49
tt0029935	4.7	41
tt0029936	6.1	17
tt0029937	5.7	121
tt0029938	5.9	51
tt0029939	5.9	94
tt0029940	6.0	683
tt0029941	5.8	177
tt0029942	7.2	5678
tt0029943	7.6	2914
tt0029944	6.3	54
tt0029945	5.1	132
tt0029946	7.0	61
tt0029947	7.8	60515
tt0029948	5.9	179
tt0029949	6.2	528
tt0029950	6.6	694
tt0029951	6.0	579
tt0029952	5.9	571
tt0029953	7.0	188
tt0029954	6.0	70
tt0029955	5.5	54
tt0029956	5.8	19
tt0029957	7.6	7539
tt0029958	6.9	20
tt0029959	6.1	65
tt0029960	4.1	30
tt0029961	5.4	142
tt0029962	5.9	116
tt0029964	5.1	124
tt0029965	5.6	30
tt0029967	6.8	64
tt0029968	5.7	28
tt0029969	5.5	215
tt0029970	5.7	61
tt0029971	7.0	3813
tt0029972	6.5	128
tt0029973	6.0	12
tt0029974	7.8	33
tt0029976	6.5	151
tt0029978	5.6	6
tt0029979	5.0	37
tt0029982	6.2	182
tt0029984	6.8	1623
tt0029985	5.7	87
tt0029986	6.2	134
tt0029989	4.5	999
tt0029990	4.7	16
tt0029991	7.8	19
tt0029992	7.5	7404
tt0029993	6.3	241
tt0029994	5.7	71
tt0029995	7.1	2095
tt0029996	6.8	20
tt0029997	4.8	6
tt0029998	6.6	25
tt0029999	5.9	98
tt0030000	6.4	68
tt0030001	7.4	14
tt0030002	6.2	503
tt0030003	7.3	11
tt0030004	6.3	16
tt0030005	5.2	42
tt0030006	6.2	111
tt0030007	5.7	397
tt0030010	6.1	235
tt0030011	7.2	123
tt0030013	6.0	162
tt0030014	6.7	166
tt0030015	6.4	35
tt0030016	6.0	158
tt0030017	6.0	88
tt0030018	6.6	1548
tt0030019	5.7	308
tt0030020	6.4	300
tt0030021	6.2	209
tt0030022	6.0	247
tt0030023	4.9	69
tt0030025	6.5	98
tt0030026	6.5	1202
tt0030027	7.1	21
tt0030028	6.3	53
tt0030029	6.1	106
tt0030031	6.7	425
tt0030032	6.6	47
tt0030033	7.0	516
tt0030034	7.0	591
tt0030035	6.8	772
tt0030036	5.6	12
tt0030037	6.5	185
tt0030039	6.5	113
tt0030041	4.9	124
tt0030043	6.6	286
tt0030044	7.5	3013
tt0030045	5.3	126
tt0030046	5.9	247
tt0030049	5.1	56
tt0030050	1.1	9
tt0030051	5.7	63
tt0030052	5.5	37
tt0030055	7.2	703
tt0030056	6.1	27
tt0030057	5.7	269
tt0030059	6.5	409
tt0030061	6.5	11
tt0030062	7.3	855
tt0030063	6.6	1413
tt0030065	5.9	23
tt0030066	5.7	388
tt0030068	6.8	887
tt0030069	6.7	1133
tt0030070	7.0	1035
tt0030071	6.5	7
tt0030074	5.8	162
tt0030076	5.7	30
tt0030077	5.3	16
tt0030078	5.9	83
tt0030079	6.2	428
tt0030080	7.8	9
tt0030081	5.9	18
tt0030082	6.4	844
tt0030083	6.4	23
tt0030084	6.1	11
tt0030085	3.6	11
tt0030086	6.6	10
tt0030089	5.4	367
tt0030090	6.4	164
tt0030091	5.7	31
tt0030092	6.5	623
tt0030094	5.2	7
tt0030095	6.8	42
tt0030096	5.9	15
tt0030097	6.7	9
tt0030099	5.8	20
tt0030100	7.0	255
tt0030103	6.2	56
tt0030107	6.0	67
tt0030108	6.2	566
tt0030109	4.9	61
tt0030111	5.1	124
tt0030112	5.9	47
tt0030114	6.0	12
tt0030115	6.1	16
tt0030117	7.0	10
tt0030118	7.4	31
tt0030119	6.6	618
tt0030120	6.6	572
tt0030122	6.2	18
tt0030123	7.3	119
tt0030125	6.8	31
tt0030126	5.7	62
tt0030127	7.5	2058
tt0030128	7.2	3043
tt0030129	6.5	170
tt0030130	7.6	9
tt0030133	7.0	109
tt0030135	6.1	172
tt0030136	5.2	123
tt0030137	6.8	74
tt0030138	7.0	976
tt0030139	7.3	458
tt0030140	3.6	28
tt0030141	4.7	19
tt0030142	5.8	66
tt0030143	5.5	49
tt0030145	6.1	486
tt0030146	6.9	55
tt0030147	6.3	19
tt0030149	6.9	1945
